latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
10.04318,-84.89633,353.78,0.39,0.36,2024-02-28,1902,N,VIIRS,n,2,315.25,17.3,D,0
10.03929,-84.89939,348.61,0.39,0.36,2024-02-28,1902,N,VIIRS,n,2,314.54,17.3,D,0
9.13715,-83.20975,336,0.43,0.38,2024-02-28,1902,N,VIIRS,n,2,305.54,4.04,D,0
9.01687,-83.07183,336.37,0.44,0.38,2024-02-28,1902,N,VIIRS,l,2,306.65,7.7,D,0
8.89965,-83.2364,337.19,0.43,0.38,2024-02-28,1902,N,VIIRS,n,2,302.24,3.12,D,0
8.89919,-83.23627,339.48,0.43,0.38,2024-02-28,1902,N,VIIRS,n,2,301.83,2.63,D,0
8.87625,-83.17308,335.56,0.43,0.38,2024-02-28,1902,N,VIIRS,n,2,302.69,4.46,D,0
8.87273,-83.1727,333.42,0.43,0.38,2024-02-28,1902,N,VIIRS,n,2,303.33,1.64,D,0
10.50559,-85.52766,344.69,0.39,0.36,2024-02-28,1903,N,VIIRS,n,2,313.2,7.87,D,0
10.46013,-85.69969,349.29,0.38,0.36,2024-02-28,1903,N,VIIRS,n,2,309.68,7.91,D,0
10.46436,-85.67165,345.01,0.39,0.36,2024-02-28,1903,N,VIIRS,n,2,310.98,2.45,D,0
10.46104,-85.67113,333.42,0.39,0.36,2024-02-28,1903,N,VIIRS,l,2,308.33,1.17,D,0
10.43342,-85.67413,348.66,0.39,0.36,2024-02-28,1903,N,VIIRS,n,2,312.17,7.89,D,0
10.63294,-84.33089,330.77,0.41,0.37,2024-02-28,1903,N,VIIRS,n,2,299.51,3.79,D,0
10.42399,-85.66904,338.01,0.39,0.36,2024-02-28,1903,N,VIIRS,l,2,309.89,3.8,D,0
10.41963,-85.67551,350.71,0.38,0.36,2024-02-28,1903,N,VIIRS,n,2,314.5,5.38,D,0
10.41631,-85.67498,339.33,0.38,0.36,2024-02-28,1903,N,VIIRS,n,2,312.65,5.38,D,0
10.38975,-85.82864,342.65,0.38,0.36,2024-02-28,1903,N,VIIRS,n,2,308.69,10.63,D,0
10.41299,-85.67447,349.08,0.38,0.36,2024-02-28,1903,N,VIIRS,n,2,314.33,12.87,D,0
10.41615,-85.65346,344.39,0.39,0.36,2024-02-28,1903,N,VIIRS,n,2,311.59,4.04,D,0
10.42302,-85.60776,336.98,0.39,0.36,2024-02-28,1903,N,VIIRS,l,2,310.56,4.49,D,0
10.41352,-85.67096,367,0.39,0.36,2024-02-28,1903,N,VIIRS,h,2,315.87,12.87,D,0
10.38696,-85.82463,345.54,0.38,0.36,2024-02-28,1903,N,VIIRS,n,2,313.76,10.63,D,0
10.40967,-85.67395,338.08,0.38,0.36,2024-02-28,1903,N,VIIRS,n,2,312.73,12.87,D,0
10.38643,-85.82813,367,0.38,0.36,2024-02-28,1903,N,VIIRS,h,2,317.7,10.63,D,0
10.37874,-85.83412,344.12,0.38,0.36,2024-02-28,1903,N,VIIRS,n,2,310.69,8.48,D,0
10.3798,-85.82712,337.65,0.38,0.36,2024-02-28,1903,N,VIIRS,l,2,311,6.7,D,0
10.37595,-85.83012,356.7,0.38,0.36,2024-02-28,1903,N,VIIRS,n,2,311.62,8.03,D,0
10.37648,-85.82662,344.64,0.38,0.36,2024-02-28,1903,N,VIIRS,n,2,310.65,4.35,D,0
10.37701,-85.82311,349.19,0.38,0.36,2024-02-28,1903,N,VIIRS,n,2,310.84,4.35,D,0
10.46245,-85.11489,343.25,0.39,0.36,2024-02-28,1903,N,VIIRS,n,2,311.94,2.33,D,0
10.37901,-85.20035,336.31,0.39,0.36,2024-02-28,1903,N,VIIRS,n,2,306.9,4.95,D,0
10.37954,-85.19679,334.92,0.39,0.36,2024-02-28,1903,N,VIIRS,n,2,307.37,4.95,D,0
10.37567,-85.19984,349.15,0.39,0.36,2024-02-28,1903,N,VIIRS,n,2,315.61,6.78,D,0
10.3762,-85.19629,340.57,0.39,0.36,2024-02-28,1903,N,VIIRS,n,2,310.44,6.78,D,0
10.44749,-84.4548,330.48,0.4,0.37,2024-02-28,1903,N,VIIRS,l,2,304.18,4.94,D,0
10.25305,-85.48019,342.47,0.39,0.36,2024-02-28,1903,N,VIIRS,n,2,308.83,2.4,D,0
10.24973,-85.47969,340.24,0.39,0.36,2024-02-28,1903,N,VIIRS,n,2,310.18,2.4,D,0
10.23723,-85.22155,345.92,0.39,0.36,2024-02-28,1903,N,VIIRS,n,2,309.33,8.83,D,0
10.2339,-85.22104,339.98,0.39,0.36,2024-02-28,1903,N,VIIRS,l,2,313.42,8.83,D,0
10.51224,-85.52867,367,0.39,0.36,2024-02-28,1903,N,VIIRS,h,2,340.77,73.15,D,0
10.51662,-85.52214,352.06,0.39,0.36,2024-02-28,1903,N,VIIRS,n,2,311.16,159.12,D,0
10.51557,-85.52918,347.93,0.39,0.36,2024-02-28,1903,N,VIIRS,n,2,306.87,73.15,D,0
10.49305,-85.70201,347.05,0.38,0.36,2024-02-28,1903,N,VIIRS,n,2,310.47,7.32,D,0
10.49796,-85.69196,344.66,0.39,0.36,2024-02-28,1903,N,VIIRS,n,2,309.91,4.18,D,0
10.60874,-85.31604,337.02,0.39,0.36,2024-02-28,1903,N,VIIRS,l,2,308.63,3.45,D,0
10.64282,-85.44839,342.53,0.39,0.36,2024-02-28,1903,N,VIIRS,n,2,313.86,3.18,D,0
10.77673,-84.72928,338.6,0.4,0.37,2024-02-28,1903,N,VIIRS,n,2,304.61,7.89,D,0
10.7801,-84.72979,335.79,0.4,0.37,2024-02-28,1903,N,VIIRS,n,2,304.45,6.34,D,0
10.77957,-84.73343,334.29,0.4,0.37,2024-02-28,1903,N,VIIRS,l,2,304.84,6.34,D,0
10.51277,-85.52515,367,0.39,0.36,2024-02-28,1903,N,VIIRS,h,2,350.17,159.12,D,0
10.51329,-85.52163,367,0.39,0.36,2024-02-28,1903,N,VIIRS,h,2,355.39,159.12,D,0
10.50944,-85.52464,347.46,0.39,0.36,2024-02-28,1903,N,VIIRS,n,2,313.97,6.04,D,0
10.77903,-84.73707,336.61,0.4,0.37,2024-02-28,1903,N,VIIRS,n,2,302.31,2.46,D,0
10.695,-85.62223,339.76,0.39,0.36,2024-02-28,1903,N,VIIRS,l,2,312.43,8.7,D,0
10.83687,-84.84293,347.33,0.4,0.37,2024-02-28,1903,N,VIIRS,n,2,302.93,3.7,D,0
10.84024,-84.84344,330.32,0.4,0.37,2024-02-28,1903,N,VIIRS,n,2,301.08,3.7,D,0
10.89046,-84.57104,356.89,0.4,0.37,2024-02-28,1903,N,VIIRS,n,2,307.95,9.15,D,0
10.74565,-85.64166,336.52,0.39,0.36,2024-02-28,1903,N,VIIRS,l,2,307.81,2.59,D,0
10.7656,-85.64465,343.9,0.39,0.36,2024-02-28,1903,N,VIIRS,n,2,310.32,4.21,D,0
10.50997,-85.52113,346.28,0.39,0.36,2024-02-28,1903,N,VIIRS,n,2,318.84,6.04,D,0
10.51049,-85.5176,351.3,0.39,0.36,2024-02-28,1903,N,VIIRS,n,2,324.75,20.6,D,0
10.51102,-85.51408,338.68,0.39,0.36,2024-02-28,1903,N,VIIRS,l,2,310.82,20.6,D,0
10.46768,-85.67216,337.79,0.39,0.36,2024-02-28,1903,N,VIIRS,l,2,310.43,2.45,D,0
10.47408,-85.71977,342.6,0.38,0.36,2024-02-28,1903,N,VIIRS,n,2,311.1,3.44,D,0
10.47461,-85.71628,342.12,0.38,0.36,2024-02-28,1903,N,VIIRS,n,2,310.66,3.44,D,0
10.50431,-85.51944,354.75,0.39,0.36,2024-02-28,1903,N,VIIRS,n,2,316.99,17.01,D,0
10.50484,-85.51591,354.72,0.39,0.36,2024-02-28,1903,N,VIIRS,n,2,320.47,22.4,D,0
10.50537,-85.51239,347.67,0.39,0.36,2024-02-28,1903,N,VIIRS,n,2,315.7,22.4,D,0
10.46398,-85.69669,350.89,0.38,0.36,2024-02-28,1903,N,VIIRS,n,2,311.01,4.9,D,0
10.46849,-85.71177,336.62,0.38,0.36,2024-02-28,1903,N,VIIRS,l,2,310.51,4.5,D,0
10.53426,-85.27482,351.43,0.39,0.36,2024-02-28,1903,N,VIIRS,n,2,315.3,8.22,D,0
10.46185,-85.71075,337.88,0.38,0.36,2024-02-28,1903,N,VIIRS,n,2,307.47,2.4,D,0
10.7677,-85.6456,308.69,0.44,0.46,2024-02-29,0737,N,VIIRS,n,2,296.83,2.04,N,0
10.40996,-85.67339,319.28,0.44,0.46,2024-02-29,0738,N,VIIRS,n,2,296.47,3.15,N,0
9.75828,-84.11172,300.31,0.58,0.52,2024-02-29,0738,N,VIIRS,n,2,290.12,1.09,N,0
9.75929,-84.11732,301.57,0.58,0.52,2024-02-29,0738,N,VIIRS,n,2,290.93,1.09,N,0
9.94172,-84.71555,310.21,0.52,0.5,2024-02-29,0738,N,VIIRS,n,2,296.34,2.38,N,0
9.94463,-84.70549,316.2,0.52,0.5,2024-02-29,0738,N,VIIRS,n,2,296.28,2.47,N,0
10.37515,-85.82428,305.52,0.43,0.46,2024-02-29,0738,N,VIIRS,n,2,295.39,0.99,N,0
10.3772,-85.83585,309.79,0.43,0.46,2024-02-29,0738,N,VIIRS,n,2,296.33,1.65,N,0
10.4215,-85.63836,310.42,0.45,0.47,2024-02-29,0738,N,VIIRS,n,2,294.85,2.17,N,0
10.41934,-85.63549,313.54,0.45,0.47,2024-02-29,0738,N,VIIRS,n,2,294.83,2.14,N,0
10.38062,-85.27074,312.81,0.47,0.48,2024-02-29,0738,N,VIIRS,n,2,295.47,2.55,N,0
8.63709,-83.45399,346.88,0.44,0.38,2024-02-29,1843,N,VIIRS,n,2,300.59,4.26,D,0
9.1793,-83.40153,332.3,0.43,0.38,2024-02-29,1843,N,VIIRS,l,2,302.15,1.84,D,0
9.04907,-83.14734,330.8,0.42,0.38,2024-02-29,1843,N,VIIRS,l,2,304.66,2.43,D,0
8.90681,-83.1395,344.28,0.42,0.38,2024-02-29,1843,N,VIIRS,n,2,298.6,9.3,D,0
8.90335,-83.13892,351.94,0.42,0.38,2024-02-29,1843,N,VIIRS,n,2,305.28,16.16,D,0
8.83506,-83.10867,336.28,0.42,0.38,2024-02-29,1843,N,VIIRS,l,2,297.98,5.61,D,0
9.83821,-84.4377,332.94,0.47,0.4,2024-02-29,1844,N,VIIRS,l,2,305.88,3.12,D,0
9.88813,-83.66541,334.1,0.43,0.38,2024-02-29,1844,N,VIIRS,n,2,301.01,5.53,D,0
9.96227,-83.33324,332.38,0.42,0.38,2024-02-29,1844,N,VIIRS,l,2,298.01,2.72,D,0
9.87445,-84.04687,333.33,0.45,0.39,2024-02-29,1844,N,VIIRS,n,2,302.31,4.33,D,0
9.90095,-84.64719,335.22,0.48,0.4,2024-02-29,1844,N,VIIRS,n,2,305.01,3.46,D,0
10.19818,-85.13673,338.72,0.5,0.41,2024-02-29,1844,N,VIIRS,n,2,306.76,3.94,D,0
10.25202,-85.68435,333.75,0.54,0.42,2024-02-29,1844,N,VIIRS,l,2,305.53,2.95,D,0
10.40298,-85.62476,333.68,0.53,0.42,2024-02-29,1844,N,VIIRS,l,2,306.61,4.77,D,0
10.36811,-85.83103,343.52,0.55,0.42,2024-02-29,1844,N,VIIRS,n,2,306.43,4.89,D,0
10.37449,-85.817,367,0.55,0.42,2024-02-29,1844,N,VIIRS,h,2,309.62,7.75,D,0
10.37368,-85.82181,334.26,0.55,0.42,2024-02-29,1844,N,VIIRS,n,2,305.07,7.75,D,0
10.37287,-85.82661,348.54,0.55,0.42,2024-02-29,1844,N,VIIRS,n,2,308.29,7.49,D,0
10.37202,-85.8316,345.57,0.55,0.42,2024-02-29,1844,N,VIIRS,n,2,307.31,7.49,D,0
10.37114,-85.83682,339.29,0.55,0.42,2024-02-29,1844,N,VIIRS,n,2,307.23,11.62,D,0
10.3784,-85.81762,342.14,0.55,0.42,2024-02-29,1844,N,VIIRS,n,2,308.39,7.75,D,0
10.37503,-85.83759,349.91,0.55,0.42,2024-02-29,1844,N,VIIRS,n,2,311.44,11.62,D,0
10.37415,-85.84279,335.39,0.55,0.43,2024-02-29,1844,N,VIIRS,n,2,307.26,11.62,D,0
10.41678,-85.63697,342.49,0.53,0.42,2024-02-29,1844,N,VIIRS,n,2,308.36,4.47,D,0
10.4152,-85.64638,347.48,0.53,0.42,2024-02-29,1844,N,VIIRS,n,2,307.98,14.14,D,0
10.42065,-85.63749,338.15,0.53,0.42,2024-02-29,1844,N,VIIRS,n,2,306.94,6.77,D,0
10.42188,-85.67758,338.59,0.54,0.42,2024-02-29,1844,N,VIIRS,n,2,307.8,7.73,D,0
10.42581,-85.67783,346.78,0.54,0.42,2024-02-29,1844,N,VIIRS,n,2,306.39,7.73,D,0
10.45831,-85.67337,341.5,0.53,0.42,2024-02-29,1844,N,VIIRS,n,2,303.18,3.05,D,0
10.45735,-85.70332,344.73,0.54,0.42,2024-02-29,1844,N,VIIRS,n,2,305.81,6.7,D,0
10.4612,-85.70406,341,0.54,0.42,2024-02-29,1844,N,VIIRS,n,2,304.75,6.7,D,0
10.46043,-85.70876,344.47,0.54,0.42,2024-02-29,1844,N,VIIRS,n,2,305.9,5.08,D,0
10.46507,-85.70472,337.59,0.54,0.42,2024-02-29,1844,N,VIIRS,n,2,305.14,4.92,D,0
10.46429,-85.70943,336.02,0.54,0.42,2024-02-29,1844,N,VIIRS,n,2,305.59,6.05,D,0
10.52503,-85.38605,331.51,0.51,0.41,2024-02-29,1844,N,VIIRS,l,2,305.98,4.6,D,0
10.4704,-85.72071,333.01,0.54,0.42,2024-02-29,1844,N,VIIRS,l,2,305.18,1.49,D,0
10.52883,-85.38666,339.81,0.51,0.41,2024-02-29,1844,N,VIIRS,n,2,307.74,4.6,D,0
10.46741,-85.71806,334.18,0.54,0.42,2024-02-29,1844,N,VIIRS,l,2,304.35,4.25,D,0
10.5272,-85.3896,339.04,0.51,0.41,2024-02-29,1844,N,VIIRS,l,2,309.34,7.41,D,0
10.50013,-85.68928,335.77,0.53,0.42,2024-02-29,1844,N,VIIRS,n,2,307.25,3.02,D,0
10.36795,-85.82906,310.21,0.39,0.36,2024-03-01,0719,N,VIIRS,n,2,295.75,1.04,N,0
10.36852,-85.83261,313.08,0.39,0.36,2024-03-01,0719,N,VIIRS,n,2,296.25,1.04,N,0
10.76475,-85.64323,317.9,0.39,0.36,2024-03-01,0719,N,VIIRS,n,2,297.04,2.01,N,0
10.19014,-84.94287,306.49,0.41,0.37,2024-03-01,0719,N,VIIRS,n,2,295.96,2.08,N,0
10.71787,-85.65105,308.03,0.39,0.36,2024-03-01,0719,N,VIIRS,n,2,295.1,1.3,N,0
10.45777,-85.67158,314.85,0.39,0.37,2024-03-01,0719,N,VIIRS,n,2,294.72,1.03,N,0
10.45567,-85.70139,307.15,0.39,0.37,2024-03-01,0719,N,VIIRS,n,2,295.35,0.92,N,0
10.19954,-85.12932,325.86,0.41,0.37,2024-03-01,0719,N,VIIRS,n,2,296.93,1.52,N,0
10.07223,-84.33467,304.52,0.44,0.38,2024-03-01,0719,N,VIIRS,n,2,287.87,0.88,N,0
10.20234,-85.12504,314.26,0.41,0.37,2024-03-01,0719,N,VIIRS,n,2,296.04,1.52,N,0
10.3713,-85.82854,312.22,0.39,0.36,2024-03-01,0719,N,VIIRS,n,2,296.45,1.04,N,0
10.20296,-85.12878,312.51,0.41,0.37,2024-03-01,0719,N,VIIRS,n,2,296.81,1.52,N,0
10.20575,-85.12447,310.14,0.41,0.37,2024-03-01,0719,N,VIIRS,n,2,295.91,1.32,N,0
10.3735,-85.82079,307.51,0.39,0.36,2024-03-01,0719,N,VIIRS,n,2,296,1.27,N,0
10.77145,-85.64207,313.09,0.39,0.36,2024-03-01,0719,N,VIIRS,n,2,297.09,1.73,N,0
10.7681,-85.64265,325.77,0.39,0.36,2024-03-01,0719,N,VIIRS,n,2,298.01,2.01,N,0
10.38025,-85.84156,308.77,0.39,0.36,2024-03-01,0719,N,VIIRS,n,2,296.94,1.8,N,0
10.37496,-85.19928,308.23,0.41,0.37,2024-03-01,0719,N,VIIRS,n,2,296.39,0.81,N,0
10.39629,-85.50355,344.29,0.4,0.37,2024-03-01,0719,N,VIIRS,n,2,299.78,18.81,N,0
10.36966,-85.83969,307.89,0.39,0.36,2024-03-01,0719,N,VIIRS,n,2,296.59,1.73,N,0
10.36909,-85.83616,325.02,0.39,0.36,2024-03-01,0719,N,VIIRS,n,2,296.94,1.73,N,0
10.37015,-85.82133,313.51,0.39,0.36,2024-03-01,0719,N,VIIRS,n,2,296.1,1.2,N,0
10.41012,-85.65352,305.14,0.4,0.37,2024-03-01,0719,N,VIIRS,n,2,294.81,0.84,N,0
10.37073,-85.82494,312.29,0.39,0.36,2024-03-01,0719,N,VIIRS,n,2,296.45,1.2,N,0
10.07448,-85.54436,324.22,0.4,0.37,2024-03-01,0719,N,VIIRS,n,2,293.97,1.9,N,0
8.83559,-82.91483,334.11,0.5,0.49,2024-03-01,1824,N,VIIRS,n,2,299.3,3.89,D,0
8.94397,-82.96884,335.13,0.51,0.49,2024-03-01,1824,N,VIIRS,n,2,296.58,3.14,D,0
8.94471,-82.9677,338.59,0.51,0.49,2024-03-01,1824,N,VIIRS,n,2,296.53,3.75,D,0
8.98442,-83.28189,347.28,0.53,0.5,2024-03-01,1824,N,VIIRS,n,2,299.55,10.01,D,0
8.9836,-83.27995,336.28,0.53,0.5,2024-03-01,1824,N,VIIRS,n,2,299.15,5.37,D,0
8.98281,-83.28438,339.89,0.53,0.5,2024-03-01,1824,N,VIIRS,n,2,299.51,5.37,D,0
9.06391,-83.0923,353.47,0.51,0.5,2024-03-01,1824,N,VIIRS,n,2,297.72,25.52,D,0
9.11373,-83.36856,341.63,0.53,0.5,2024-03-01,1824,N,VIIRS,n,2,299.11,7.35,D,0
8.83659,-82.91711,335.24,0.5,0.49,2024-03-01,1824,N,VIIRS,n,2,298.32,4.89,D,0
8.89634,-83.13971,334.94,0.52,0.5,2024-03-01,1824,N,VIIRS,n,2,297.12,8.29,D,0
10.20741,-85.12037,355.08,0.33,0.56,2024-03-01,1825,N,VIIRS,n,2,304.4,3.64,D,0
10.31865,-85.10013,343.38,0.33,0.55,2024-03-01,1825,N,VIIRS,n,2,304.73,2.94,D,0
10.28006,-85.13751,330.25,0.33,0.56,2024-03-01,1825,N,VIIRS,l,2,303.44,1.21,D,0
10.20582,-85.39236,332.12,0.35,0.57,2024-03-01,1825,N,VIIRS,l,2,303.78,2.48,D,0
10.20688,-85.12324,333.84,0.33,0.56,2024-03-01,1825,N,VIIRS,n,2,303.45,3.64,D,0
10.20793,-85.11756,340,0.33,0.56,2024-03-01,1825,N,VIIRS,n,2,305.65,6.44,D,0
10.20175,-85.12242,334.41,0.33,0.56,2024-03-01,1825,N,VIIRS,l,2,306.43,3.64,D,0
10.19492,-85.13074,331.01,0.34,0.56,2024-03-01,1825,N,VIIRS,l,2,304.09,2.75,D,0
10.36386,-85.82884,354.25,0.37,0.58,2024-03-01,1825,N,VIIRS,n,2,304.53,9.1,D,0
10.36504,-85.82234,335.39,0.37,0.58,2024-03-01,1825,N,VIIRS,n,2,303.28,3.48,D,0
10.36563,-85.81908,330.75,0.37,0.58,2024-03-01,1825,N,VIIRS,l,2,303.66,3.48,D,0
10.36446,-85.82554,367,0.37,0.58,2024-03-01,1825,N,VIIRS,h,2,305.31,9.1,D,0
10.37163,-85.81644,330.21,0.37,0.58,2024-03-01,1825,N,VIIRS,l,2,302.83,4.16,D,0
10.37106,-85.8196,330.72,0.37,0.58,2024-03-01,1825,N,VIIRS,l,2,302.8,3.48,D,0
10.37049,-85.82276,340.75,0.37,0.58,2024-03-01,1825,N,VIIRS,n,2,302.32,3.48,D,0
10.36653,-85.82716,367,0.37,0.58,2024-03-01,1825,N,VIIRS,h,2,304.65,7.99,D,0
10.36835,-85.81757,335.03,0.37,0.58,2024-03-01,1825,N,VIIRS,n,2,302.9,4.45,D,0
10.36775,-85.8207,348.02,0.37,0.58,2024-03-01,1825,N,VIIRS,n,2,303.62,7.17,D,0
10.36714,-85.82393,346.06,0.37,0.58,2024-03-01,1825,N,VIIRS,n,2,303.13,7.17,D,0
10.36589,-85.83057,342.49,0.37,0.58,2024-03-01,1825,N,VIIRS,n,2,303.81,7.99,D,0
10.36521,-85.83415,336.18,0.37,0.58,2024-03-01,1825,N,VIIRS,n,2,303.26,4.68,D,0
10.50389,-85.20873,337.22,0.34,0.56,2024-03-01,1825,N,VIIRS,n,2,304.11,3.62,D,0
10.42432,-85.63651,337.88,0.36,0.57,2024-03-01,1825,N,VIIRS,n,2,305.05,4.01,D,0
10.42378,-85.6394,337.71,0.36,0.57,2024-03-01,1825,N,VIIRS,n,2,303.7,4.01,D,0
10.42787,-85.67606,341.77,0.36,0.57,2024-03-01,1825,N,VIIRS,n,2,302.95,3.44,D,0
10.42713,-85.68,330.94,0.36,0.58,2024-03-01,1825,N,VIIRS,l,2,301.17,3.44,D,0
10.45803,-85.72012,367,0.36,0.58,2024-03-01,1825,N,VIIRS,h,2,306.03,6.46,D,0
10.47115,-85.67844,333.51,0.36,0.57,2024-03-01,1825,N,VIIRS,n,2,303.48,1.65,D,0
10.46334,-85.72104,333.4,0.36,0.58,2024-03-01,1825,N,VIIRS,n,2,302.45,6.46,D,0
10.47441,-85.72043,342.82,0.36,0.58,2024-03-01,1825,N,VIIRS,n,2,304.13,4.91,D,0
10.47383,-85.72362,346.2,0.36,0.58,2024-03-01,1825,N,VIIRS,n,2,304.28,4.91,D,0
10.47327,-85.72668,336.56,0.36,0.58,2024-03-01,1825,N,VIIRS,n,2,302.79,2.74,D,0
10.5459,-85.38622,367,0.34,0.56,2024-03-01,1825,N,VIIRS,h,2,303.96,6.44,D,0
10.54533,-85.38939,356.78,0.34,0.56,2024-03-01,1825,N,VIIRS,n,2,306.03,6.44,D,0
10.54475,-85.39259,335.34,0.34,0.56,2024-03-01,1825,N,VIIRS,n,2,302.94,4.82,D,0
10.64858,-85.47573,367,0.35,0.57,2024-03-01,1825,N,VIIRS,h,2,303.77,4.71,D,0
10.64916,-85.47253,337.82,0.35,0.57,2024-03-01,1825,N,VIIRS,n,2,303.89,4.71,D,0
10.6532,-85.47993,367,0.35,0.57,2024-03-01,1825,N,VIIRS,h,2,310.82,35.07,D,0
10.65378,-85.4767,347.55,0.35,0.57,2024-03-01,1825,N,VIIRS,n,2,305.56,18.69,D,0
10.65261,-85.48318,338.9,0.35,0.57,2024-03-01,1825,N,VIIRS,n,2,304.34,35.07,D,0
10.64886,-85.47441,367,0.35,0.56,2024-03-01,1825,N,VIIRS,h,2,305.76,8.81,D,0
10.65345,-85.47858,367,0.35,0.57,2024-03-01,1825,N,VIIRS,h,2,307.22,34.9,D,0
10.65284,-85.48183,351,0.35,0.57,2024-03-01,1825,N,VIIRS,n,2,312.78,64.38,D,0
10.70099,-85.62997,367,0.36,0.57,2024-03-01,1825,N,VIIRS,h,2,308.51,5.84,D,0
10.70037,-85.63335,367,0.36,0.57,2024-03-01,1825,N,VIIRS,h,2,305.67,5.84,D,0
10.70626,-85.63079,350.71,0.36,0.57,2024-03-01,1825,N,VIIRS,n,2,303.41,5.84,D,0
10.71621,-85.6357,333.4,0.36,0.57,2024-03-01,1825,N,VIIRS,l,2,305.31,1.68,D,0
10.71501,-85.64229,343.69,0.36,0.57,2024-03-01,1825,N,VIIRS,n,2,305.57,5.42,D,0
10.7144,-85.64568,332.74,0.36,0.57,2024-03-01,1825,N,VIIRS,l,2,303.89,2.88,D,0
10.72029,-85.64309,354.17,0.36,0.57,2024-03-01,1825,N,VIIRS,n,2,306.28,7.63,D,0
10.71969,-85.6464,333.27,0.36,0.57,2024-03-01,1825,N,VIIRS,l,2,304.84,3.78,D,0
10.72031,-85.64115,351.63,0.36,0.57,2024-03-01,1825,N,VIIRS,n,2,306.53,4.78,D,0
10.71968,-85.64445,345.97,0.36,0.57,2024-03-01,1825,N,VIIRS,n,2,305.71,4.78,D,0
10.19549,-85.12766,341.49,0.34,0.56,2024-03-01,1825,N,VIIRS,n,2,304.46,3.69,D,0
10.19601,-85.12486,343.41,0.34,0.56,2024-03-01,1825,N,VIIRS,n,2,305.13,3.69,D,0
10.07579,-85.54382,331.09,0.36,0.57,2024-03-01,1825,N,VIIRS,n,2,304.64,6.98,D,0
10.07052,-85.54282,367,0.36,0.57,2024-03-01,1825,N,VIIRS,h,2,306.29,6.98,D,0
10.14376,-84.96315,337.04,0.33,0.55,2024-03-01,1825,N,VIIRS,n,2,303.31,2.61,D,0
10.09254,-84.79592,333.3,0.32,0.55,2024-03-01,1825,N,VIIRS,n,2,302.29,3.07,D,0
10.08696,-84.79816,329.9,0.32,0.55,2024-03-01,1825,N,VIIRS,l,2,303.23,3.32,D,0
9.94629,-84.72011,332.71,0.64,0.54,2024-03-01,1825,N,VIIRS,n,2,299.47,3.88,D,0
9.78605,-84.14929,343.12,0.59,0.53,2024-03-01,1825,N,VIIRS,n,2,301.05,12.11,D,0
9.7821,-84.14343,340.24,0.59,0.53,2024-03-01,1825,N,VIIRS,n,2,299.36,12.11,D,0
9.59143,-82.90035,345.23,0.49,0.48,2024-03-01,1825,N,VIIRS,n,2,298.15,25.05,D,0
9.5935,-82.90179,356.53,0.49,0.48,2024-03-01,1825,N,VIIRS,n,2,298.01,19.34,D,0
10.36324,-85.83227,336.02,0.37,0.58,2024-03-01,1825,N,VIIRS,n,2,302.94,6.46,D,0
10.45731,-85.66837,307.24,0.48,0.4,2024-03-02,0700,N,VIIRS,n,2,292.74,0.94,N,0
10.45387,-85.71188,321.2,0.49,0.4,2024-03-02,0700,N,VIIRS,n,2,292.66,1.74,N,0
10.45322,-85.70749,310.42,0.48,0.4,2024-03-02,0700,N,VIIRS,n,2,292.78,1.74,N,0
10.42433,-85.64008,306.27,0.48,0.4,2024-03-02,0700,N,VIIRS,n,2,292.86,0.77,N,0
10.76162,-85.6425,304.79,0.49,0.4,2024-03-02,0700,N,VIIRS,n,2,293.68,0.98,N,0
10.36281,-85.76259,307.05,0.49,0.4,2024-03-02,0700,N,VIIRS,n,2,293.14,1.13,N,0
10.20609,-85.11939,318.32,0.45,0.39,2024-03-02,0700,N,VIIRS,n,2,294.32,1.91,N,0
10.20075,-85.13283,305.46,0.45,0.39,2024-03-02,0700,N,VIIRS,n,2,293.12,0.98,N,0
10.19299,-85.12986,306.17,0.45,0.39,2024-03-02,0700,N,VIIRS,n,2,293.64,0.84,N,0
10.76334,-85.63992,306.87,0.48,0.4,2024-03-02,0700,N,VIIRS,n,2,294.21,2.05,N,0
9.97061,-84.70041,307.47,0.43,0.38,2024-03-02,0700,N,VIIRS,n,2,291.72,0.99,N,0
9.83188,-83.90611,297.67,0.41,0.37,2024-03-02,0700,N,VIIRS,n,2,287.59,0.45,N,2
10.67535,-85.55424,307.8,0.48,0.4,2024-03-02,0700,N,VIIRS,n,2,292.23,0.71,N,0
10.52582,-85.67203,308,0.48,0.4,2024-03-02,0700,N,VIIRS,n,2,293.26,1.12,N,0
10.07594,-85.54865,310.17,0.47,0.4,2024-03-02,0700,N,VIIRS,n,2,291.46,1.6,N,0
10.07228,-85.54922,317.78,0.47,0.4,2024-03-02,0700,N,VIIRS,n,2,291.68,1.6,N,0
9.88373,-85.15654,303.46,0.45,0.39,2024-03-02,0700,N,VIIRS,n,2,291.56,0.53,N,0
9.88312,-85.15244,307.36,0.45,0.39,2024-03-02,0700,N,VIIRS,n,2,292.07,0.53,N,0
9.88015,-85.15707,306.14,0.45,0.39,2024-03-02,0700,N,VIIRS,n,2,291.62,0.7,N,0
9.03079,-83.25475,304.38,0.39,0.36,2024-03-02,0700,N,VIIRS,n,2,292.51,0.42,N,0
